frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
104,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
105,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
106,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
107,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
108,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
109,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
110,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
111,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
112,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
113,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
114,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
115,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
116,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
117,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
118,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
119,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
120,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
121,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
122,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
123,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
124,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
125,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
126,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
127,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
128,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
129,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
130,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
131,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
132,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
133,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
134,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
135,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
136,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
