frame,object_name,yolo_confidence,depth_ft,used_vlm,output_text,latency_ms,direction
378,bench,0.258,21.45,0,[FAST MODE - HIGH CONF],166.69,left
379,person,0.342,27.57,0,[FAST MODE - HIGH CONF],164.89,left
380,person,0.321,26.16,0,[FAST MODE - HIGH CONF],161.34,left
381,person,0.328,26.14,0,[FAST MODE - HIGH CONF],170.43,left
382,person,0.255,25.82,0,[FAST MODE - HIGH CONF],170.39,left
383,person,0.297,26.73,0,[FAST MODE - HIGH CONF],169.22,left
384,person,0.26,25.88,0,[FAST MODE - HIGH CONF],161.38,left
385,person,0.29,23.51,0,[FAST MODE - HIGH CONF],162.3,left
386,person,0.26,24.3,0,[FAST MODE - HIGH CONF],174.55,left
387,person,0.277,25.94,0,[FAST MODE - HIGH CONF],166.73,left
388,person,0.356,24.77,0,[FAST MODE - HIGH CONF],170.52,left
389,person,0.276,26.09,0,[FAST MODE - HIGH CONF],166.25,left
390,chair,0.26,19.28,0,[FAST MODE - HIGH CONF],147.77,left
391,person,0.261,25.26,0,[FAST MODE - HIGH CONF],162.11,left
392,person,0.304,25.41,0,[FAST MODE - HIGH CONF],168.39,left
393,chair,0.257,18.94,0,[FAST MODE - HIGH CONF],170.74,left
394,person,0.262,25.16,0,[FAST MODE - HIGH CONF],179.89,left
395,potted plant,0.293,9.31,0,[FAST MODE - TOO CLOSE],172.33,left
396,potted plant,0.31,9.55,0,[FAST MODE - TOO CLOSE],176.23,left
397,person,0.337,23.82,0,[FAST MODE - HIGH CONF],176.84,left
398,person,0.275,25.38,0,[FAST MODE - HIGH CONF],166.25,left
399,chair,0.257,18.76,0,[FAST MODE - HIGH CONF],172.0,left
400,person,0.332,24.45,0,[FAST MODE - HIGH CONF],166.02,left
401,person,0.257,23.88,0,[FAST MODE - HIGH CONF],173.31,left
402,person,0.287,26.2,0,[FAST MODE - HIGH CONF],171.9,left
403,chair,0.273,19.38,0,[FAST MODE - HIGH CONF],168.26,left
404,bench,0.263,6.38,0,[FAST MODE - TOO CLOSE],169.63,left
405,person,0.29,25.64,0,[FAST MODE - HIGH CONF],172.59,left
406,potted plant,0.385,6.77,0,[FAST MODE - TOO CLOSE],200.56,left
407,person,0.255,26.0,0,[FAST MODE - HIGH CONF],163.96,left
408,chair,0.261,21.78,0,[FAST MODE - HIGH CONF],203.1,left
409,person,0.294,25.1,0,[FAST MODE - HIGH CONF],206.73,left
410,chair,0.311,20.8,0,[FAST MODE - HIGH CONF],170.33,left
411,chair,0.286,21.93,0,[FAST MODE - HIGH CONF],198.09,left
412,chair,0.255,19.11,0,[FAST MODE - HIGH CONF],171.8,left
413,person,0.252,24.1,0,[FAST MODE - HIGH CONF],173.0,left
414,bench,0.252,25.71,0,[FAST MODE - HIGH CONF],175.04,left
415,bench,0.273,25.74,0,[FAST MODE - HIGH CONF],159.91,left
416,bench,0.251,22.04,0,[FAST MODE - HIGH CONF],155.71,left
417,person,0.335,26.38,0,[FAST MODE - HIGH CONF],169.4,left
418,person,0.257,24.47,0,[FAST MODE - HIGH CONF],183.5,left
419,person,0.257,25.55,0,[FAST MODE - HIGH CONF],167.7,left
420,person,0.257,26.04,0,[FAST MODE - HIGH CONF],169.34,left
421,person,0.273,25.61,0,[FAST MODE - HIGH CONF],150.0,left
422,person,0.286,26.58,0,[FAST MODE - HIGH CONF],148.35,left
423,person,0.279,27.6,0,[FAST MODE - HIGH CONF],178.19,left
424,potted plant,0.255,4.58,0,[FAST MODE - TOO CLOSE],186.75,right
425,person,0.298,26.13,0,[FAST MODE - HIGH CONF],187.74,left
426,person,0.292,25.76,0,[FAST MODE - HIGH CONF],180.26,left
427,chair,0.259,20.14,0,[FAST MODE - HIGH CONF],175.95,left
428,person,0.253,24.98,0,[FAST MODE - HIGH CONF],148.29,left
429,person,0.27,25.55,0,[FAST MODE - HIGH CONF],156.04,left
430,person,0.259,25.0,0,[FAST MODE - HIGH CONF],185.02,left
431,person,0.251,25.64,0,[FAST MODE - HIGH CONF],188.36,left
432,person,0.345,24.52,0,[FAST MODE - HIGH CONF],168.18,left
433,person,0.258,26.13,0,[FAST MODE - HIGH CONF],187.19,left
434,person,0.253,27.37,0,[FAST MODE - HIGH CONF],239.26,left
435,person,0.287,26.3,0,[FAST MODE - HIGH CONF],195.65,left
436,chair,0.255,20.08,0,[FAST MODE - HIGH CONF],195.85,left
437,person,0.255,26.08,0,[FAST MODE - HIGH CONF],186.06,left
438,potted plant,0.333,5.36,0,[FAST MODE - TOO CLOSE],230.97,right
439,potted plant,0.256,6.66,0,[FAST MODE - TOO CLOSE],243.07,right
440,chair,0.262,20.8,0,[FAST MODE - HIGH CONF],188.26,left
441,person,0.32,24.98,0,[FAST MODE - HIGH CONF],183.18,left
442,person,0.259,25.26,0,[FAST MODE - HIGH CONF],168.42,left
443,person,0.3,24.94,0,[FAST MODE - HIGH CONF],190.35,left
444,person,0.25,27.24,0,[FAST MODE - HIGH CONF],180.52,left
445,person,0.253,26.88,0,[FAST MODE - HIGH CONF],191.23,left
446,person,0.262,27.08,0,[FAST MODE - HIGH CONF],158.69,left
447,potted plant,0.279,15.24,0,[FAST MODE - HIGH CONF],155.49,right
448,potted plant,0.263,18.35,0,[FAST MODE - HIGH CONF],176.72,right
449,person,0.258,24.65,0,[FAST MODE - HIGH CONF],183.12,left
450,person,0.298,26.29,0,[FAST MODE - HIGH CONF],148.3,left
451,person,0.334,27.16,0,[FAST MODE - HIGH CONF],144.79,left
452,potted plant,0.297,10.5,0,[FAST MODE - HIGH CONF],172.37,right
453,person,0.279,23.26,0,[FAST MODE - HIGH CONF],146.22,left
454,person,0.251,27.24,0,[FAST MODE - HIGH CONF],174.5,left
455,person,0.265,28.37,0,[FAST MODE - HIGH CONF],161.26,left
456,person,0.288,27.39,0,[FAST MODE - HIGH CONF],145.17,left
457,bench,0.265,23.67,0,[FAST MODE - HIGH CONF],151.2,left
458,person,0.272,26.76,0,[FAST MODE - HIGH CONF],176.45,left
459,person,0.261,28.71,0,[FAST MODE - HIGH CONF],146.01,left
460,person,0.261,27.45,0,[FAST MODE - HIGH CONF],170.62,left
461,chair,0.286,22.66,0,[FAST MODE - HIGH CONF],169.01,left
462,person,0.264,26.03,0,[FAST MODE - HIGH CONF],173.43,left
463,person,0.269,26.82,0,[FAST MODE - HIGH CONF],166.28,left
464,person,0.279,26.19,0,[FAST MODE - HIGH CONF],184.47,left
465,chair,0.277,20.01,0,[FAST MODE - HIGH CONF],161.9,left
466,chair,0.255,21.64,0,[FAST MODE - HIGH CONF],176.92,left
467,bench,0.259,22.5,0,[FAST MODE - HIGH CONF],170.04,left
468,person,0.251,27.86,0,[FAST MODE - HIGH CONF],185.29,left
469,bench,0.254,21.95,0,[FAST MODE - HIGH CONF],200.45,left
470,person,0.275,28.11,0,[FAST MODE - HIGH CONF],178.75,left
471,person,0.259,27.06,0,[FAST MODE - HIGH CONF],182.65,left
472,person,0.27,29.0,0,[FAST MODE - HIGH CONF],188.16,left
473,person,0.287,29.24,0,[FAST MODE - HIGH CONF],190.39,left
474,person,0.25,25.79,0,[FAST MODE - HIGH CONF],190.05,left
475,person,0.264,26.62,0,[FAST MODE - HIGH CONF],183.76,left
476,person,0.282,29.15,0,[FAST MODE - HIGH CONF],183.98,left
477,person,0.323,27.63,0,[FAST MODE - HIGH CONF],165.75,left
478,person,0.361,27.04,0,[FAST MODE - HIGH CONF],153.08,left
479,person,0.284,27.3,0,[FAST MODE - HIGH CONF],172.91,left
480,person,0.257,26.13,0,[FAST MODE - HIGH CONF],186.72,left
481,person,0.261,25.98,0,[FAST MODE - HIGH CONF],179.87,left
482,person,0.256,26.65,0,[FAST MODE - HIGH CONF],127.85,left
483,potted plant,0.304,5.02,0,[FAST MODE - TOO CLOSE],149.44,right
484,person,0.257,28.46,0,[FAST MODE - HIGH CONF],206.19,left
485,person,0.291,27.93,0,[FAST MODE - HIGH CONF],182.84,left
486,potted plant,0.252,18.57,0,[FAST MODE - HIGH CONF],186.18,right
487,person,0.27,28.28,0,[FAST MODE - HIGH CONF],178.11,left
488,potted plant,0.274,4.67,0,[FAST MODE - TOO CLOSE],169.5,right
489,chair,0.307,22.07,0,[FAST MODE - HIGH CONF],180.94,left
490,chair,0.326,22.85,0,[FAST MODE - HIGH CONF],183.97,left
491,chair,0.277,23.41,0,[FAST MODE - HIGH CONF],149.35,left
492,person,0.267,26.42,0,[FAST MODE - HIGH CONF],157.81,left
493,person,0.288,27.98,0,[FAST MODE - HIGH CONF],173.83,left
494,person,0.256,27.04,0,[FAST MODE - HIGH CONF],187.41,left
495,potted plant,0.324,4.43,0,[FAST MODE - TOO CLOSE],158.8,right
496,potted plant,0.327,14.99,0,[FAST MODE - HIGH CONF],178.59,right
497,potted plant,0.251,15.04,0,[FAST MODE - HIGH CONF],202.54,right
498,person,0.253,28.1,0,[FAST MODE - HIGH CONF],164.38,left
499,potted plant,0.262,13.54,0,[FAST MODE - HIGH CONF],195.92,right
500,person,0.376,26.11,0,[FAST MODE - HIGH CONF],176.82,left
501,person,0.304,24.0,0,[FAST MODE - HIGH CONF],177.17,left
502,person,0.266,23.22,0,[FAST MODE - HIGH CONF],185.53,left
503,person,0.316,28.72,0,[FAST MODE - HIGH CONF],170.37,left
504,person,0.267,27.94,0,[FAST MODE - HIGH CONF],142.88,left
505,potted plant,0.256,9.93,0,[FAST MODE - TOO CLOSE],173.51,right
506,bench,0.274,27.69,0,[FAST MODE - HIGH CONF],229.22,left
507,potted plant,0.274,20.43,0,[FAST MODE - HIGH CONF],187.34,right
508,person,0.267,28.05,0,[FAST MODE - HIGH CONF],203.52,left
509,chair,0.332,21.48,0,[FAST MODE - HIGH CONF],247.31,left
510,chair,0.263,22.09,0,[FAST MODE - HIGH CONF],204.08,left
511,chair,0.31,23.03,0,[FAST MODE - HIGH CONF],172.01,left
512,person,0.251,23.29,0,[FAST MODE - HIGH CONF],175.03,left
513,person,0.266,29.0,0,[FAST MODE - HIGH CONF],199.14,left
514,person,0.268,26.97,0,[FAST MODE - HIGH CONF],194.49,left
515,person,0.315,22.83,0,[FAST MODE - HIGH CONF],178.99,left
516,person,0.296,21.36,0,[FAST MODE - HIGH CONF],177.24,left
517,person,0.253,28.8,0,[FAST MODE - HIGH CONF],176.71,left
518,dining table,0.259,21.88,0,[FAST MODE - HIGH CONF],200.71,left
519,person,0.291,27.47,0,[FAST MODE - HIGH CONF],163.03,left
520,person,0.259,27.97,0,[FAST MODE - HIGH CONF],182.81,left
521,chair,0.253,20.56,0,[FAST MODE - HIGH CONF],209.2,left
522,person,0.269,28.57,0,[FAST MODE - HIGH CONF],202.01,left
523,person,0.345,23.97,0,[FAST MODE - HIGH CONF],173.71,left
524,person,0.28,22.85,0,[FAST MODE - HIGH CONF],151.93,left
525,person,0.284,21.36,0,[FAST MODE - HIGH CONF],170.58,left
526,person,0.271,21.48,0,[FAST MODE - HIGH CONF],175.08,left
527,person,0.256,28.54,0,[FAST MODE - HIGH CONF],164.39,left
528,person,0.267,27.21,0,[FAST MODE - HIGH CONF],148.32,left
529,bench,0.289,22.0,0,[FAST MODE - HIGH CONF],156.73,left
530,person,0.253,18.71,0,[FAST MODE - HIGH CONF],158.5,left
531,person,0.339,22.45,0,[FAST MODE - HIGH CONF],162.28,left
532,chair,0.298,22.82,0,[FAST MODE - HIGH CONF],156.37,left
533,chair,0.258,23.01,0,[FAST MODE - HIGH CONF],152.44,left
534,bench,0.286,23.85,0,[FAST MODE - HIGH CONF],161.33,left
535,person,0.294,27.7,0,[FAST MODE - HIGH CONF],149.89,left
536,bench,0.262,25.47,0,[FAST MODE - HIGH CONF],166.34,left
537,person,0.263,26.86,0,[FAST MODE - HIGH CONF],184.72,left
538,bench,0.303,21.83,0,[FAST MODE - HIGH CONF],221.62,left
539,bench,0.263,22.43,0,[FAST MODE - HIGH CONF],124.23,left
540,bench,0.256,17.19,0,[FAST MODE - HIGH CONF],128.61,left
541,bench,0.251,18.84,0,[FAST MODE - HIGH CONF],128.41,left
542,bench,0.257,16.28,0,[FAST MODE - HIGH CONF],122.29,left
543,person,0.302,25.82,0,[FAST MODE - HIGH CONF],118.68,right
544,person,0.257,24.64,0,[FAST MODE - HIGH CONF],121.85,right
545,person,0.28,24.75,0,[FAST MODE - HIGH CONF],141.17,left
546,person,0.258,23.99,0,[FAST MODE - HIGH CONF],161.0,left
547,person,0.252,23.76,0,[FAST MODE - HIGH CONF],169.0,right
548,person,0.268,22.41,0,[FAST MODE - HIGH CONF],188.66,left
549,person,0.313,22.79,0,[FAST MODE - HIGH CONF],153.48,left
550,person,0.27,26.22,0,[FAST MODE - HIGH CONF],165.51,left
551,person,0.252,26.5,0,[FAST MODE - HIGH CONF],185.09,left
552,person,0.28,25.86,0,[FAST MODE - HIGH CONF],166.71,left
553,person,0.317,24.32,0,[FAST MODE - HIGH CONF],149.39,right
554,bench,0.251,13.8,0,[FAST MODE - HIGH CONF],148.27,left
555,person,0.259,24.8,0,[FAST MODE - HIGH CONF],143.29,right
556,person,0.272,25.07,0,[FAST MODE - HIGH CONF],134.63,left
557,person,0.254,21.48,0,[FAST MODE - HIGH CONF],159.37,left
558,chair,0.259,13.85,0,[FAST MODE - HIGH CONF],136.97,left
559,chair,0.254,14.23,0,[FAST MODE - HIGH CONF],152.23,left
560,person,0.251,24.24,0,[FAST MODE - HIGH CONF],170.41,left
561,bench,0.251,23.76,0,[FAST MODE - HIGH CONF],152.27,right
562,person,0.282,17.88,0,[FAST MODE - HIGH CONF],172.96,left
563,person,0.264,24.28,0,[FAST MODE - HIGH CONF],182.07,right
564,bench,0.264,15.26,0,[FAST MODE - HIGH CONF],153.16,left
565,person,0.346,28.46,0,[FAST MODE - HIGH CONF],154.69,left
566,person,0.272,28.2,0,[FAST MODE - HIGH CONF],142.8,left
567,person,0.301,25.89,0,[FAST MODE - HIGH CONF],150.91,left
568,person,0.269,25.67,0,[FAST MODE - HIGH CONF],160.48,left
569,bench,0.254,26.96,0,[FAST MODE - HIGH CONF],147.19,left
570,bench,0.279,27.46,0,[FAST MODE - HIGH CONF],162.28,left
571,chair,0.276,14.76,0,[FAST MODE - HIGH CONF],158.0,left
572,chair,0.297,13.87,0,[FAST MODE - HIGH CONF],134.31,left
573,chair,0.264,14.02,0,[FAST MODE - HIGH CONF],130.19,left
574,bench,0.278,14.53,0,[FAST MODE - HIGH CONF],179.31,left
575,bench,0.279,14.54,0,[FAST MODE - HIGH CONF],169.53,left
576,person,0.29,26.64,0,[FAST MODE - HIGH CONF],139.23,left
577,person,0.292,28.05,0,[FAST MODE - HIGH CONF],177.89,left
578,person,0.346,14.55,0,[FAST MODE - HIGH CONF],185.1,left
579,chair,0.267,13.05,0,[FAST MODE - HIGH CONF],190.6,left
580,person,0.254,26.4,0,[FAST MODE - HIGH CONF],183.97,right
581,person,0.25,29.69,0,[FAST MODE - HIGH CONF],178.9,left
582,dining table,0.257,13.79,0,[FAST MODE - HIGH CONF],192.48,left
583,bench,0.277,14.97,0,[FAST MODE - HIGH CONF],178.85,left
584,person,0.268,28.46,0,[FAST MODE - HIGH CONF],187.26,left
585,person,0.26,26.44,0,[FAST MODE - HIGH CONF],184.57,right
586,person,0.34,25.39,0,[FAST MODE - HIGH CONF],172.39,right
587,person,0.299,28.45,0,[FAST MODE - HIGH CONF],182.58,left
588,person,0.299,23.83,0,[FAST MODE - HIGH CONF],174.6,right
589,person,0.265,28.41,0,[FAST MODE - HIGH CONF],162.96,left
590,person,0.343,24.54,0,[FAST MODE - HIGH CONF],154.14,right
591,person,0.267,26.36,0,[FAST MODE - HIGH CONF],180.57,left
592,person,0.278,25.47,0,[FAST MODE - HIGH CONF],157.83,right
593,chair,0.257,13.12,0,[FAST MODE - HIGH CONF],163.23,left
594,bench,0.265,12.86,0,[FAST MODE - HIGH CONF],188.21,left
595,person,0.278,27.97,0,[FAST MODE - HIGH CONF],174.28,left
596,person,0.269,28.38,0,[FAST MODE - HIGH CONF],190.96,left
597,bench,0.269,25.17,0,[FAST MODE - HIGH CONF],179.15,right
598,chair,0.264,15.4,0,[FAST MODE - HIGH CONF],156.87,left
599,person,0.268,26.84,0,[FAST MODE - HIGH CONF],163.13,right
600,person,0.25,26.43,0,[FAST MODE - HIGH CONF],188.85,right
601,person,0.277,25.26,0,[FAST MODE - HIGH CONF],291.45,right
602,chair,0.256,12.34,0,[FAST MODE - HIGH CONF],177.0,left
603,person,0.306,26.26,0,[FAST MODE - HIGH CONF],138.98,right
604,bench,0.265,27.77,0,[FAST MODE - HIGH CONF],134.38,left
605,bench,0.271,27.21,0,[FAST MODE - HIGH CONF],141.63,left
606,person,0.267,16.29,0,[FAST MODE - HIGH CONF],208.65,left
607,chair,0.252,11.49,0,[FAST MODE - HIGH CONF],395.68,left
608,person,0.372,24.98,0,[FAST MODE - HIGH CONF],451.31,left
609,person,0.312,28.88,0,[FAST MODE - HIGH CONF],514.53,left
610,person,0.283,13.32,0,[FAST MODE - HIGH CONF],465.6,left
611,person,0.278,13.76,0,[FAST MODE - HIGH CONF],488.57,left
612,person,0.261,13.45,0,[FAST MODE - HIGH CONF],263.41,left
613,bench,0.251,10.78,0,[FAST MODE - HIGH CONF],183.24,left
614,person,0.262,25.32,0,[FAST MODE - HIGH CONF],172.88,right
615,person,0.27,28.41,0,[FAST MODE - HIGH CONF],283.23,left
616,bench,0.264,8.96,0,[FAST MODE - TOO CLOSE],175.53,left
617,person,0.28,23.21,0,[FAST MODE - HIGH CONF],171.69,left
618,person,0.259,23.86,0,[FAST MODE - HIGH CONF],200.83,left
619,person,0.281,18.98,0,[FAST MODE - HIGH CONF],262.4,left
620,person,0.304,24.0,0,[FAST MODE - HIGH CONF],241.58,right
621,bench,0.258,23.11,0,[FAST MODE - HIGH CONF],226.53,right
622,person,0.268,28.62,0,[FAST MODE - HIGH CONF],168.1,left
623,bench,0.279,23.66,0,[FAST MODE - HIGH CONF],318.9,right
624,chair,0.264,7.4,0,[FAST MODE - TOO CLOSE],212.8,left
625,bench,0.252,23.74,0,[FAST MODE - HIGH CONF],205.67,right
626,bench,0.267,22.86,0,[FAST MODE - HIGH CONF],219.71,right
627,person,0.252,21.25,0,[FAST MODE - HIGH CONF],161.85,left
628,person,0.262,21.47,0,[FAST MODE - HIGH CONF],305.07,left
629,person,0.278,28.57,0,[FAST MODE - HIGH CONF],364.99,left
630,bench,0.251,8.34,0,[FAST MODE - TOO CLOSE],583.83,left
631,bench,0.259,23.01,0,[FAST MODE - HIGH CONF],523.34,right
632,bench,0.416,23.86,0,[FAST MODE - HIGH CONF],483.74,right
633,person,0.281,19.71,0,[FAST MODE - HIGH CONF],492.56,left
634,bench,0.276,24.68,0,[FAST MODE - HIGH CONF],321.52,right
635,person,0.256,19.55,0,[FAST MODE - HIGH CONF],271.89,left
636,person,0.305,23.35,0,[FAST MODE - HIGH CONF],154.41,left
637,dining table,0.281,6.79,0,[FAST MODE - TOO CLOSE],156.35,left
638,dining table,0.271,6.59,0,[FAST MODE - TOO CLOSE],184.1,left
639,person,0.4,18.86,0,[FAST MODE - HIGH CONF],193.67,left
640,person,0.28,23.82,0,[FAST MODE - HIGH CONF],225.87,right
641,person,0.282,13.05,0,[FAST MODE - HIGH CONF],189.93,left
642,bench,0.262,23.14,0,[FAST MODE - HIGH CONF],161.54,right
643,bench,0.291,23.31,0,[FAST MODE - HIGH CONF],219.09,right
644,bench,0.285,23.22,0,[FAST MODE - HIGH CONF],228.6,right
645,bench,0.253,22.44,0,[FAST MODE - HIGH CONF],206.29,right
646,dining table,0.283,6.41,0,[FAST MODE - TOO CLOSE],305.52,left
647,bench,0.28,23.75,0,[FAST MODE - HIGH CONF],200.15,right
648,chair,0.256,6.41,0,[FAST MODE - TOO CLOSE],223.97,left
649,person,0.25,21.74,0,[FAST MODE - HIGH CONF],201.61,left
650,person,0.295,24.5,0,[FAST MODE - HIGH CONF],187.53,left
651,person,0.269,24.19,0,[FAST MODE - HIGH CONF],186.16,left
652,person,0.266,26.64,0,[FAST MODE - HIGH CONF],204.79,left
653,bench,0.297,23.08,0,[FAST MODE - HIGH CONF],177.11,right
654,bench,0.259,22.72,0,[FAST MODE - HIGH CONF],231.94,right
655,person,0.258,28.84,0,[FAST MODE - HIGH CONF],258.57,left
656,bench,0.363,21.27,0,[FAST MODE - HIGH CONF],233.84,right
657,person,0.309,22.89,0,[FAST MODE - HIGH CONF],251.59,left
658,chair,0.316,5.58,0,[FAST MODE - TOO CLOSE],192.27,right
659,bench,0.259,22.36,0,[FAST MODE - HIGH CONF],228.72,right
660,bench,0.355,22.07,0,[FAST MODE - HIGH CONF],211.32,right
661,person,0.255,20.28,0,[FAST MODE - HIGH CONF],132.91,left
662,person,0.313,22.98,0,[FAST MODE - HIGH CONF],225.25,left
663,person,0.277,18.41,0,[FAST MODE - HIGH CONF],220.99,left
664,person,0.258,11.32,0,[FAST MODE - HIGH CONF],463.93,left
665,person,0.27,12.33,0,[FAST MODE - HIGH CONF],570.68,left
666,bench,0.268,20.45,0,[FAST MODE - HIGH CONF],482.95,right
667,person,0.25,15.38,0,[FAST MODE - HIGH CONF],514.15,left
668,chair,0.25,4.44,0,[FAST MODE - TOO CLOSE],535.75,right
669,handbag,0.253,3.26,0,[FAST MODE - TOO CLOSE],349.77,left
670,person,0.291,13.47,0,[FAST MODE - HIGH CONF],274.8,left
671,chair,0.254,21.26,0,[FAST MODE - HIGH CONF],147.35,right
672,bench,0.319,21.06,0,[FAST MODE - HIGH CONF],167.11,right
673,person,0.252,11.18,0,[FAST MODE - HIGH CONF],287.51,left
674,potted plant,0.316,17.57,0,[FAST MODE - HIGH CONF],169.1,left
675,bench,0.262,19.78,0,[FAST MODE - HIGH CONF],160.87,right
676,person,0.252,24.02,0,[FAST MODE - HIGH CONF],198.0,right
677,bench,0.267,19.98,0,[FAST MODE - HIGH CONF],218.98,right
678,chair,0.264,22.97,0,[FAST MODE - HIGH CONF],257.37,right
679,chair,0.293,3.93,0,[FAST MODE - TOO CLOSE],304.26,right
680,person,0.347,19.93,0,[FAST MODE - HIGH CONF],383.07,left
681,person,0.264,27.62,0,[FAST MODE - HIGH CONF],242.08,left
682,bench,0.296,20.7,0,[FAST MODE - HIGH CONF],283.81,right
683,person,0.318,23.37,0,[FAST MODE - HIGH CONF],204.39,left
684,bench,0.469,21.06,0,[FAST MODE - HIGH CONF],287.54,right
685,person,0.284,2.77,0,[FAST MODE - TOO CLOSE],269.24,right
686,chair,0.274,2.65,0,[FAST MODE - TOO CLOSE],244.35,left
687,person,0.299,22.77,0,[FAST MODE - HIGH CONF],270.02,left
688,chair,0.291,3.19,0,[FAST MODE - TOO CLOSE],173.79,right
689,dining table,0.258,2.32,0,[FAST MODE - TOO CLOSE],229.68,left
690,person,0.307,3.25,0,[FAST MODE - TOO CLOSE],377.64,right
691,potted plant,0.273,12.08,0,[FAST MODE - HIGH CONF],483.7,left
692,person,0.312,23.41,0,[FAST MODE - HIGH CONF],469.91,left
693,bench,0.256,21.12,0,[FAST MODE - HIGH CONF],485.84,right
694,person,0.353,25.37,0,[FAST MODE - HIGH CONF],480.51,left
695,person,0.277,26.3,0,[FAST MODE - HIGH CONF],312.0,left
696,person,0.301,3.15,0,[FAST MODE - TOO CLOSE],255.52,right
697,fire hydrant,0.25,9.1,0,[FAST MODE - TOO CLOSE],177.84,left
698,person,0.285,24.17,0,[FAST MODE - HIGH CONF],240.41,right
699,person,0.269,17.13,0,[FAST MODE - HIGH CONF],159.3,right
700,chair,0.301,22.51,0,[FAST MODE - HIGH CONF],146.57,right
701,person,0.25,25.5,0,[FAST MODE - HIGH CONF],150.07,right
702,dining table,0.267,22.94,0,[FAST MODE - HIGH CONF],162.5,right
703,person,0.265,22.93,0,[FAST MODE - HIGH CONF],172.5,right
704,chair,0.25,22.88,0,[FAST MODE - HIGH CONF],205.28,right
705,person,0.264,23.42,0,[FAST MODE - HIGH CONF],158.85,right
706,bench,0.262,22.97,0,[FAST MODE - HIGH CONF],147.54,right
707,person,0.282,25.54,0,[FAST MODE - HIGH CONF],196.96,right
708,person,0.252,24.86,0,[FAST MODE - HIGH CONF],179.21,right
709,bench,0.291,23.65,0,[FAST MODE - HIGH CONF],172.34,right
710,bench,0.255,6.19,0,[FAST MODE - TOO CLOSE],172.95,left
711,bench,0.256,20.95,0,[FAST MODE - HIGH CONF],234.51,right
712,chair,0.258,22.67,0,[FAST MODE - HIGH CONF],203.41,right
713,dining table,0.255,3.5,0,[FAST MODE - TOO CLOSE],191.52,right
714,dining table,0.267,22.27,0,[FAST MODE - HIGH CONF],393.93,right
715,bench,0.283,22.97,0,[FAST MODE - HIGH CONF],256.07,right
716,person,0.257,26.08,0,[FAST MODE - HIGH CONF],337.71,right
717,chair,0.303,23.73,0,[FAST MODE - HIGH CONF],251.32,right
718,person,0.274,3.81,0,[FAST MODE - TOO CLOSE],152.37,right
719,person,0.279,25.89,0,[FAST MODE - HIGH CONF],665.38,right
720,dining table,0.265,1.9,0,[FAST MODE - TOO CLOSE],589.86,right
721,bench,0.254,5.31,0,[FAST MODE - TOO CLOSE],643.11,left
722,bench,0.285,3.75,0,[FAST MODE - TOO CLOSE],660.86,left
723,bench,0.291,20.76,0,[FAST MODE - HIGH CONF],633.02,right
724,chair,0.293,22.7,0,[FAST MODE - HIGH CONF],301.44,right
725,dining table,0.251,20.39,0,[FAST MODE - HIGH CONF],264.52,right
726,person,0.252,25.37,0,[FAST MODE - HIGH CONF],181.41,right
727,dining table,0.26,2.99,0,[FAST MODE - TOO CLOSE],175.4,right
728,person,0.256,27.77,0,[FAST MODE - HIGH CONF],279.31,left
729,chair,0.271,23.8,0,[FAST MODE - HIGH CONF],242.59,right
730,bench,0.254,5.5,0,[FAST MODE - TOO CLOSE],311.08,left
731,chair,0.251,21.53,0,[FAST MODE - HIGH CONF],300.18,right
732,person,0.253,8.67,0,[FAST MODE - TOO CLOSE],404.87,right
733,bench,0.25,7.96,0,[FAST MODE - TOO CLOSE],314.28,left
734,person,0.256,11.09,0,[FAST MODE - HIGH CONF],267.16,right
735,chair,0.254,22.77,0,[FAST MODE - HIGH CONF],286.35,right
736,person,0.27,9.88,0,[FAST MODE - TOO CLOSE],319.62,right
737,person,0.269,25.48,0,[FAST MODE - HIGH CONF],264.27,right
738,person,0.267,24.36,0,[FAST MODE - HIGH CONF],219.62,right
739,dining table,0.266,1.81,0,[FAST MODE - TOO CLOSE],141.35,right
740,person,0.27,25.94,0,[FAST MODE - HIGH CONF],148.74,right
741,person,0.274,24.46,0,[FAST MODE - HIGH CONF],138.5,right
742,person,0.283,15.26,0,[FAST MODE - HIGH CONF],145.52,right
743,dining table,0.298,1.81,0,[FAST MODE - TOO CLOSE],177.14,right
744,bench,0.269,3.45,0,[FAST MODE - TOO CLOSE],207.09,left
745,person,0.259,28.27,0,[FAST MODE - HIGH CONF],164.99,left
746,person,0.29,27.95,0,[FAST MODE - HIGH CONF],219.88,left
747,bench,0.277,5.38,0,[FAST MODE - TOO CLOSE],164.07,left
748,person,0.253,24.04,0,[FAST MODE - HIGH CONF],219.36,right
749,bench,0.276,7.09,0,[FAST MODE - TOO CLOSE],180.39,left
750,bench,0.367,23.02,0,[FAST MODE - HIGH CONF],185.98,right
751,person,0.263,23.96,0,[FAST MODE - HIGH CONF],179.89,right
752,dining table,0.296,2.85,0,[FAST MODE - TOO CLOSE],158.67,right
753,person,0.3,27.83,0,[FAST MODE - HIGH CONF],179.83,right
754,chair,0.258,2.56,0,[FAST MODE - TOO CLOSE],232.24,left
755,person,0.261,27.34,0,[FAST MODE - HIGH CONF],242.5,left
756,dining table,0.252,2.53,0,[FAST MODE - TOO CLOSE],186.7,right
757,person,0.253,28.34,0,[FAST MODE - HIGH CONF],195.84,left
