stamp_sec,x,y,z,yolo_conf,detected_classes,status,vlm_response,latency_ms,vlm_usage_ratio
1771007453,-0.16372151672840118,-0.6992353796958923,0.3023558259010315,0.7754,chair,YOLO_ONLY,N/A,0.0,0.0185
1771007453,-0.16338282823562622,-0.6993082165718079,0.3023676574230194,0.7442,chair,YOLO_ONLY,N/A,0.0,0.0182
1771007454,-0.16322660446166992,-0.6992923617362976,0.30236679315567017,0.7858,chair,YOLO_ONLY,N/A,0.0,0.0179
1771007454,-0.163074791431427,-0.6993181109428406,0.30237308144569397,0.7423,chair,YOLO_ONLY,N/A,0.0,0.0175
1771007454,-0.16291385889053345,-0.6993455290794373,0.30236268043518066,0.7755,chair,YOLO_ONLY,N/A,0.0,0.0172
1771007454,-0.16281725466251373,-0.699345052242279,0.3023810088634491,0.7394,chair,YOLO_ONLY,N/A,0.0,0.0169
1771007454,-0.1627616435289383,-0.6993063688278198,0.3023756742477417,0.7311,chair,YOLO_ONLY,N/A,0.0,0.0167
1771007454,-0.1626092791557312,-0.6992961168289185,0.3023841381072998,0.8162,chair,YOLO_ONLY,N/A,0.0,0.0164
1771007454,-0.16260820627212524,-0.6993056535720825,0.30237844586372375,0.7942,chair,YOLO_ONLY,N/A,0.0,0.0161
1771007454,-0.16251280903816223,-0.6992782354354858,0.30238574743270874,0.7782,chair,YOLO_ONLY,N/A,0.0,0.0159
1771007454,-0.16239431500434875,-0.6992288827896118,0.30236488580703735,0.7058,chair,YOLO_ONLY,N/A,0.0,0.0156
1771007454,-0.16226370632648468,-0.6992312669754028,0.3023659586906433,0.7925,chair,YOLO_ONLY,N/A,0.0,0.0154
1771007454,-0.16231821477413177,-0.6991863250732422,0.30236271023750305,0.7990,chair,YOLO_ONLY,N/A,0.0,0.0152
1771007454,-0.16231493651866913,-0.6991592645645142,0.3023746907711029,0.7137,chair,YOLO_ONLY,N/A,0.0,0.0149
1771007455,-0.16213811933994293,-0.6990333199501038,0.3023633062839508,0.7189,chair,YOLO_ONLY,N/A,0.0,0.0147
1771007455,-0.1621307134628296,-0.6990341544151306,0.3023728132247925,0.8196,chair,YOLO_ONLY,N/A,0.0,0.0145
1771007455,-0.1620921492576599,-0.6990857124328613,0.3023650050163269,0.7116,chair,YOLO_ONLY,N/A,0.0,0.0143
1771007455,-0.16205216944217682,-0.6990503072738647,0.30236509442329407,0.6614,chair,YOLO_ONLY,N/A,0.0,0.0141
1771007455,-0.16196660697460175,-0.6990131139755249,0.3023785948753357,0.7190,chair,YOLO_ONLY,N/A,0.0,0.0139
1771007455,-0.16193675994873047,-0.6990000605583191,0.3023678958415985,0.7827,chair,YOLO_ONLY,N/A,0.0,0.0137
1771007455,-0.16171160340309143,-0.6989726424217224,0.30237117409706116,0.7585,chair,YOLO_ONLY,N/A,0.0,0.0135
1771007455,-0.1616847664117813,-0.6989836096763611,0.302375853061676,0.7396,chair,YOLO_ONLY,N/A,0.0,0.0133
1771007455,-0.16165809333324432,-0.6989566683769226,0.30234912037849426,0.7322,chair,YOLO_ONLY,N/A,0.0,0.0132
1771007455,-0.1614982783794403,-0.6989620923995972,0.30236271023750305,0.7143,chair,YOLO_ONLY,N/A,0.0,0.0130
1771007455,-0.16148297488689423,-0.698965847492218,0.30236902832984924,0.8044,chair,YOLO_ONLY,N/A,0.0,0.0128
1771007455,-0.1613243967294693,-0.6989699006080627,0.30235937237739563,0.7966,chair,YOLO_ONLY,N/A,0.0,0.0127
1771007455,-0.1613173633813858,-0.6989495158195496,0.3023744821548462,0.7754,chair,YOLO_ONLY,N/A,0.0,0.0125
1771007456,-0.16134437918663025,-0.6989439129829407,0.3023616075515747,0.7672,chair,YOLO_ONLY,N/A,0.0,0.0123
1771007456,-0.16123192012310028,-0.6989020705223083,0.3023666441440582,0.7530,chair,YOLO_ONLY,N/A,0.0,0.0122
1771007456,-0.1612340807914734,-0.6988609433174133,0.3023807108402252,0.8028,chair,YOLO_ONLY,N/A,0.0,0.0120
1771007456,-0.16117165982723236,-0.6988709568977356,0.3023620545864105,0.7731,chair,YOLO_ONLY,N/A,0.0,0.0119
1771007456,-0.16111353039741516,-0.6988540291786194,0.3023521304130554,0.7869,chair,YOLO_ONLY,N/A,0.0,0.0118
1771007456,-0.16108204424381256,-0.6988455057144165,0.3023734390735626,0.7858,chair,YOLO_ONLY,N/A,0.0,0.0116
1771007456,-0.16095396876335144,-0.6988551020622253,0.30236348509788513,0.7111,chair,YOLO_ONLY,N/A,0.0,0.0115
1771007456,-0.160350039601326,-0.6990503668785095,0.30238255858421326,0.6884,chair,YOLO_ONLY,N/A,0.0,0.0114
1771007456,-0.1602706015110016,-0.6990655660629272,0.30238983035087585,0.7545,chair,YOLO_ONLY,N/A,0.0,0.0112
1771007456,-0.16019320487976074,-0.6990874409675598,0.30238011479377747,0.7293,chair,YOLO_ONLY,N/A,0.0,0.0111
1771007456,-0.16014592349529266,-0.6991050243377686,0.3023873269557953,0.8079,chair,YOLO_ONLY,N/A,0.0,0.0110
1771007456,-0.16004444658756256,-0.6990845203399658,0.3023698925971985,0.7335,chair,YOLO_ONLY,N/A,0.0,0.0109
1771007456,-0.16004185378551483,-0.6991077661514282,0.30236974358558655,0.7523,chair,YOLO_ONLY,N/A,0.0,0.0108
1771007457,-0.1598079651594162,-0.6990416049957275,0.3023587763309479,0.8263,chair,YOLO_ONLY,N/A,0.0,0.0106
1771007457,-0.15980446338653564,-0.6990213990211487,0.30236172676086426,0.7987,chair,YOLO_ONLY,N/A,0.0,0.0105
1771007457,-0.15984368324279785,-0.6989923119544983,0.30236876010894775,0.7799,chair,YOLO_ONLY,N/A,0.0,0.0104
1771007457,-0.15972788631916046,-0.6989516615867615,0.3023715317249298,0.8024,chair,YOLO_ONLY,N/A,0.0,0.0103
1771007457,-0.15965372323989868,-0.6989628076553345,0.30237817764282227,0.8024,chair,YOLO_ONLY,N/A,0.0,0.0102
1771007457,-0.15968094766139984,-0.698980987071991,0.3023800253868103,0.7768,chair,YOLO_ONLY,N/A,0.0,0.0101
1771007457,-0.15951915085315704,-0.6989684104919434,0.30237746238708496,0.7753,chair,YOLO_ONLY,N/A,0.0,0.0100
